
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-07-01 14:05:23 /api/chat/unread-summary ........................................................... ~ 520.04ms
  2026-07-01 14:05:31 /api/leave-requests .................................................................. ~ 1.83ms
  2026-07-01 14:05:31 /api/attendance-time-edit-requests ................................................... ~ 0.13ms
  2026-07-01 14:05:31 /api/notifications ................................................................... ~ 2.85ms
  2026-07-01 14:05:31 /api/chat/unread-summary ............................................................. ~ 2.65ms
  2026-07-01 14:05:39 /api/leave-requests .................................................................. ~ 0.47ms
  2026-07-01 14:05:39 /api/chat/unread-summary ............................................................. ~ 0.11ms
  2026-07-01 14:05:39 /api/notifications ................................................................. ~ 513.62ms
  2026-07-01 14:05:39 /api/attendance-time-edit-requests ................................................. ~ 514.23ms
  2026-07-01 14:05:44 /api/payroll/arrears ............................................................... ~ 516.78ms
  2026-07-01 14:05:44 /api/payroll/employees ............................................................. ~ 518.39ms
  2026-07-01 14:05:44 /api/payroll/arrears ................................................................. ~ 1.87ms
  2026-07-01 14:05:44 /api/payroll/employees ............................................................... ~ 0.61ms
  2026-07-01 14:05:47 /api/leave-requests .................................................................. ~ 0.48ms
  2026-07-01 14:05:47 /api/attendance-time-edit-requests ................................................... ~ 0.13ms
  2026-07-01 14:05:47 /api/notifications ................................................................. ~ 514.47ms
  2026-07-01 14:05:47 /api/chat/unread-summary ........................................................... ~ 514.58ms
  2026-07-01 14:05:55 /api/leave-requests .................................................................. ~ 1.16ms
  2026-07-01 14:05:55 /api/attendance-time-edit-requests ................................................... ~ 3.42ms
  2026-07-01 14:05:55 /api/notifications ................................................................... ~ 1.49ms
  2026-07-01 14:05:55 /api/chat/unread-summary ............................................................. ~ 1.87ms
  2026-07-01 14:06:03 /api/leave-requests ................................................................ ~ 504.30ms
  2026-07-01 14:06:03 /api/attendance-time-edit-requests ................................................. ~ 505.77ms
  2026-07-01 14:06:03 /api/notifications ................................................................. ~ 507.56ms
  2026-07-01 14:06:04 /api/chat/unread-summary ............................................................. ~ 3.35ms
  2026-07-01 14:06:11 /api/leave-requests .................................................................. ~ 1.17ms
  2026-07-01 14:06:11 /api/attendance-time-edit-requests ................................................... ~ 2.65ms
  2026-07-01 14:06:11 /api/notifications ................................................................... ~ 3.77ms
  2026-07-01 14:06:11 /api/chat/unread-summary ............................................................. ~ 3.59ms
